full_name,email,phone,role,is_active,status,tenant_id,school_name,created_at,last_login
محمد الأحمدي,mhmd.alahmdy.w158@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.211677+00,
محمد البقمي,mhmd.albqmy.w26@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.485623+00,
محمد التميمي,mhmd.altmymy.w50@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.024449+00,
محمد الجهني,mhmd.aljhny.w229@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.609715+00,
محمد الحربي,mhmd.alhrby.w34@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.936624+00,
محمد الرشيدي,mhmd.alrshydy.w170@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.280728+00,
محمد الرويلي,mhmd.alrwyly.w244@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.693162+00,
محمد الزهراني,mhmd.alzhrany.w103@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.908056+00,
محمد السبيعي,mhmd.alsbyay.w8@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.788534+00,
محمد السبيعي,mhmd.alsbyay.w166@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.257603+00,
محمد السبيعي,mhmd.alsbyay.w221@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:11.064464+00,
محمد الشمري,mhmd.alshmry.w61@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.677639+00,
محمد الصاعدي,mhmd.alsaady.w105@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.919253+00,
محمد الصاعدي,mhmd.alsaady.w52@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.629285+00,
محمد العنزي,mhmd.alanzy.w194@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.894551+00,
محمد الغامدي,mhmd.alghamdy.w33@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.930907+00,
محمد الغامدي,mhmd.alghamdy.w98@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.310528+00,
محمد الغامدي,mhmd.alghamdy.w214@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.525501+00,
محمد الغامدي,mhmd.alghamdy.w197@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.911316+00,
محمد القحطاني,mhmd.alqhtany.w21@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.458054+00,
محمد القحطاني,mhmd.alqhtany.w253@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:11.272237+00,
محمد المالكي,mhmd.almalky.w109@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.942077+00,
محمد المالكي,mhmd.almalky.w11@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.805684+00,
محمد المطيري,mhmd.almtyry.w206@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.963263+00,
محمد المطيري,mhmd.almtyry.w146@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.146367+00,
محمد المطيري,mhmd.almtyry.w136@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.563799+00,
محمد الوادعي,mhmd.alwaday.w63@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.689066+00,
محمد الوادعي,mhmd.alwaday.w112@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.408114+00,
محمد الوادعي,mhmd.alwaday.w223@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:11.08274+00,
ناصر الأحمدي,nasr.alahmdy.w117@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.450499+00,
ناصر الأحمدي,nasr.alahmdy.w212@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.515084+00,
ناصر البقمي,nasr.albqmy.w77@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.179357+00,
ناصر الجهني,nasr.aljhny.w160@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.223913+00,
ناصر الدوسري,nasr.aldwsry.w164@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.246643+00,
ناصر الزهراني,nasr.alzhrany.w172@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.292041+00,
ناصر الزهراني,nasr.alzhrany.w156@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.2003+00,
ناصر الزهراني,nasr.alzhrany.w182@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.346638+00,
ناصر الزهراني,nasr.alzhrany.w203@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.945246+00,
ناصر السبيعي,nasr.alsbyay.w44@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.585959+00,
ناصر السبيعي,nasr.alsbyay.w84@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.804615+00,
ناصر الشمري,nasr.alshmry.w159@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.217221+00,
ناصر الصاعدي,nasr.alsaady.w47@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.602351+00,
ناصر العتيبي,nasr.alatyby.w167@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.740658+00,
ناصر العجمي,nasr.alajmy.w181@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.819889+00,
ناصر القحطاني,nasr.alqhtany.w95@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.292671+00,
ناصر المالكي,nasr.almalky.w222@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.571145+00,
ناصر المطيري,nasr.almtyry.w73@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.744265+00,
ناصر المطيري,nasr.almtyry.w178@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.803078+00,
ناصر المطيري,nasr.almtyry.w157@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.681875+00,
ناصر المطيري,nasr.almtyry.w37@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.953947+00,
ناصر الوادعي,nasr.alwaday.w143@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.604144+00,
ناصر الوادعي,nasr.alwaday.w88@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.825833+00,
هههههههه,parent_a0350f0f@farabi-001.edu.sa,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-18 19:00:02.543473+00,
ولي أمر تجريبي,parent@nassaqapp.com,,parent,t,active,bcf1d58d-0c82-4fc1-a8ad-1a41ae5a6ada,مدرسة النور الاهليه,2026-04-16 13:13:57.842476+00,2026-04-16 13:14:04.798017+00
وليد الأحمدي,wlyd.alahmdy.w51@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.029781+00,
وليد البقمي,wlyd.albqmy.w145@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.615126+00,
وليد الحربي,wlyd.alhrby.w129@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.524319+00,
وليد الحربي,wlyd.alhrby.w183@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.831524+00,
وليد الرشيدي,wlyd.alrshydy.w66@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.705162+00,
وليد الرشيدي,wlyd.alrshydy.w216@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.537484+00,
وليد الرشيدي,wlyd.alrshydy.w236@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.64923+00,
وليد الرشيدي,wlyd.alrshydy.w80@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.196923+00,
وليد الزهراني,wlyd.alzhrany.w104@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.345017+00,
وليد الشمري,wlyd.alshmry.w169@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.275068+00,
وليد العتيبي,wlyd.alatyby.w225@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.588001+00,
وليد العتيبي,wlyd.alatyby.w56@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.058763+00,
وليد العجمي,wlyd.alajmy.w40@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.969844+00,
وليد العجمي,wlyd.alajmy.w126@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.034664+00,
وليد العنزي,wlyd.alanzy.w27@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.898215+00,
وليد القحطاني,wlyd.alqhtany.w165@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.730477+00,
وليد القحطاني,wlyd.alqhtany.w30@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.508374+00,
وليد المالكي,wlyd.almalky.w17@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.840435+00,
وليد المطيري,wlyd.almtyry.w56@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.65104+00,
وليد الوادعي,wlyd.alwaday.w9@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.391348+00,
وليد بن خالد التميمي,walid.test@nassaq.sa,0551234567,parent,t,active,bcf1d58d-0c82-4fc1-a8ad-1a41ae5a6ada,مدرسة النور الاهليه,2026-04-11 21:59:04.431+00,2026-04-16 00:03:14.910224+00
يفافثافثاثفا,parent_88c4c027@farabi-001.edu.sa,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-18 18:51:29.600589+00,
يوسف الأحمدي,ywsf.alahmdy.w222@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:11.07203+00,
يوسف البقمي,ywsf.albqmy.w230@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.615485+00,
يوسف البقمي,ywsf.albqmy.w176@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.792075+00,
يوسف التميمي,ywsf.altmymy.w250@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:11.254468+00,
يوسف التميمي,ywsf.altmymy.w198@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.436452+00,
يوسف الدوسري,ywsf.aldwsry.w75@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.168566+00,
يوسف الدوسري,ywsf.aldwsry.w120@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.468034+00,
يوسف الدوسري,ywsf.aldwsry.w131@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.063856+00,
يوسف الدوسري,ywsf.aldwsry.w218@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.549061+00,
يوسف الدوسري,ywsf.aldwsry.w159@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.693187+00,
يوسف الرويلي,ywsf.alrwyly.w10@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.396457+00,
يوسف الزهراني,ywsf.alzhrany.w249@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:11.248535+00,
يوسف الزهراني,ywsf.alzhrany.w83@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.799345+00,
يوسف السبيعي,ywsf.alsbyay.w34@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.530361+00,
يوسف السبيعي,ywsf.alsbyay.w10@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.799602+00,
يوسف الشمري,ywsf.alshmry.w126@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.507051+00,
يوسف الشمري,ywsf.alshmry.w152@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.654517+00,
يوسف العجمي,ywsf.alajmy.w12@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.811606+00,
يوسف العنزي,ywsf.alanzy.w113@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.414594+00,
يوسف العنزي,ywsf.alanzy.w178@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.3242+00,
يوسف الغامدي,ywsf.alghamdy.w2@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.755086+00,
يوسف القحطاني,ywsf.alqhtany.w47@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.007901+00,
يوسف المالكي,ywsf.almalky.w31@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.919782+00,
يوسف المطيري,ywsf.almtyry.w16@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:09.834539+00,
يوسف المطيري,ywsf.almtyry.w24@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.474753+00,
يوسف المطيري,ywsf.almtyry.w155@gmail.com,,parent,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:09.195083+00,
يوسف المطيري,ywsf.almtyry.w102@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.333747+00,
يوسف المطيري,ywsf.almtyry.w59@gmail.com,,parent,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:10.0759+00,
Ahmed Hakim,hakim@nassaqapp.com,,platform_admin,t,active,,,2026-04-05 15:31:15.216699+00,2026-04-20 09:02:23.895324+00
Dr. Ahmad Zalat,zalat@nassaqapp.com,0569119842,platform_admin,t,active,,,2026-04-05 15:31:14.958148+00,2026-04-16 01:33:34.252791+00
Dr. Ahmad Zalat,admin@nassaq.com,,platform_admin,t,active,,,2026-04-16 02:04:08.041531+00,2026-04-20 20:48:55.966394+00
Mounirah,mounirah@nassaqapp.com,+966 54 068 6065,platform_admin,t,active,,,2026-04-05 18:07:30.853657+00,
Sultan,sultan@nassaqapp.com,0551234567,platform_admin,t,active,,,2026-04-06 08:26:45.336547+00,
محموووود,mo@gmail.com,0573843595,platform_sub_admin,t,active,,,2026-04-18 17:20:23.715134+00,
مدير اختبار,admin@nassaq-test.com,+966500000001,school_admin,t,active,95e9fd31-2690-4d0c-bbc3-346a47009b5c,مدرسة الحرية,2026-04-08 07:56:21.012468+00,2026-04-16 00:03:15.745598+00
مدير المدرسة,mudeer@ibnsina.edu,,school_admin,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:08.131561+00,2026-04-16 02:10:33.809029+00
مدير تجريبي جديد,mudeer@faarabi.edu,,school_admin,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.052362+00,2026-04-20 18:18:26.453271+00
نائب المدير,naeb@faarabi.edu,,school_admin,t,active,cfe73b06-0945-4d9a-acbb-9bc960d43a89,مدرسة الفارابي للتعليم الأساسي,2026-04-16 02:04:08.05623+00,
نائب المدير,naeb@ibnsina.edu,,school_admin,t,active,e99d639a-2d11-4d93-bc3f-f15cfb5e45e0,أكاديمية ابن سينا الدولية,2026-04-16 02:04:08.133424+00,
school_principal user,61c5eba1-8cce-4697-b33d-22306a157be7@t.test,,school_principal,t,active,,,2026-04-17 15:25:57.798903+00,
school_principal user,732654aa-4c0f-4176-8ea0-f0d98f1bb9a8@t.test,,school_principal,t,active,,,2026-04-17 15:12:53.370787+00,
school_principal user,18332125-f643-4719-b8ca-747fc26afbfd@t.test,,school_principal,t,active,,,2026-04-17 15:13:35.983791+00,
school_principal user,9ce2c66c-364a-44cc-9a7a-2b912690a4e0@t.test,,school_principal,t,active,,,2026-04-17 15:13:36.350847+00,
school_principal user,64cce6a4-5586-481d-8390-edadf4701f80@t.test,,school_principal,t,active,,,2026-04-17 15:13:59.551557+00,
school_principal user,a25d7248-b2ec-409b-b8c9-e2f5b84aa900@t.test,,school_principal,t,active,,,2026-04-17 15:15:03.4699+00,
school_principal user,da70a9da-f5e7-4449-b6f4-a13d3c51ffb4@t.test,,school_principal,t,active,,,2026-04-17 15:18:05.561206+00,
school_principal user,6899a643-2573-493f-90e1-772e0c7d4418@t.test,,school_principal,t,active,,,2026-04-17 15:18:05.718347+00,
school_principal user,5a0238c7-4799-46a5-b967-9d9f7d971b98@t.test,,school_principal,t,active,,,2026-04-17 15:26:05.870406+00,
school_principal user,b8175cf2-a99c-4983-9239-fcaedec22d0e@t.test,,school_principal,t,active,,,2026-04-17 15:18:05.896123+00,
school_principal user,25e94fad-2170-4277-bfb8-f566b338c8fb@t.test,,school_principal,t,active,,,2026-04-17 15:18:26.534837+00,
school_principal user,6df376e4-5ce2-403c-9b77-3bd6128535dd@t.test,,school_principal,t,active,,,2026-04-17 15:26:06.537577+00,
school_principal user,f113a743-7fd1-44b6-bedb-7329d20e70cb@t.test,,school_principal,t,active,,,2026-04-17 15:18:26.650138+00,
school_principal user,912e9cce-bcf2-48d0-ab23-7b4043cc69e9@t.test,,school_principal,t,active,,,2026-04-17 15:26:07.116115+00,
school_principal user,e8dd9e3e-10d6-4d6f-87e5-d4007613c6e1@t.test,,school_principal,t,active,,,2026-04-17 15:18:26.791075+00,
school_principal user,35655f6a-2292-42ce-999f-9773d1e17172@t.test,,school_principal,t,active,,,2026-04-17 15:26:07.258376+00,
school_principal user,c26208bd-52fb-4c0c-ac9f-ed633c2dd4b5@t.test,,school_principal,t,active,,,2026-04-17 15:26:07.433895+00,
school_principal user,fbf76176-0197-4fea-aafd-c684b96fb12c@t.test,,school_principal,t,active,,,2026-04-17 15:25:03.433693+00,
school_principal user,822751b2-01c8-4e66-b55a-75bfc49beefb@t.test,,school_principal,t,active,,,2026-04-17 15:25:03.897208+00,
school_principal user,af9f9ffd-35e2-47d0-a411-d43f0fa01c52@t.test,,school_principal,t,active,,,2026-04-17 15:26:20.055451+00,
school_principal user,02e31a95-a667-4565-8cb1-59e16269a410@t.test,,school_principal,t,active,,,2026-04-17 15:25:08.124714+00,
school_principal user,50b3352d-fd6d-4872-a752-e4da1205c10b@t.test,,school_principal,t,active,,,2026-04-17 15:26:20.352193+00,
school_principal user,d24e4e9e-6175-4922-937a-f4e3f9db9a21@t.test,,school_principal,t,active,,,2026-04-17 15:33:55.906982+00,
school_principal user,80934387-e5ba-4f2a-ba02-2936800f4690@t.test,,school_principal,t,active,,,2026-04-17 15:25:08.416638+00,
school_principal user,5012d569-60d5-4d5e-b3dc-62001c3f081c@t.test,,school_principal,t,active,,,2026-04-17 15:33:56.204079+00,
school_principal user,fd5aaa01-f2fd-4674-881b-1a6bc12fa923@t.test,,school_principal,t,active,,,2026-04-17 15:25:34.061037+00,
school_principal user,1614a188-d496-4f3f-bb23-61adb6f0add1@t.test,,school_principal,t,active,,,2026-04-17 15:25:34.311974+00,
school_principal user,37c1b6b1-10b8-48c8-9f70-1a7645ceae8d@t.test,,school_principal,t,active,,,2026-04-17 15:33:56.3684+00,
school_principal user,5408ec18-dabb-4f7b-ae87-ed74f47eddcc@t.test,,school_principal,t,active,,,2026-04-17 15:25:57.552148+00,
school_principal user,ceada8ef-514f-402b-972e-04922292f972@t.test,,school_principal,t,active,,,2026-04-17 15:33:56.716446+00,
school_principal user,cd410a8a-4e0d-4d87-b7a0-5c2ef695c24d@t.test,,school_principal,t,active,,,2026-04-17 15:33:57.287734+00,
school_principal user,2e06d50b-6724-4d59-8028-b8c448379d34@t.test,,school_principal,t,active,,,2026-04-17 15:25:58.37823+00,
school_principal user,fd743374-40b8-4aa5-86ab-b690c94eecbe@t.test,,school_principal,t,active,,,2026-04-17 15:12:52.487923+00,
